Timestamp,Purchased_via_Livestream,Living_in_HCMC_Area,Livestream_Frequency,Purchase_Frequency_Monthly,Most_Purchased_Product_Group,Return_Refund_Frequency,Gender,Occupation,Monthly_Income,Birth_Year_Range,Info_Clear_Easy_Understand,Livestream_Info_Sufficient,Info_Accurate_Promotions,Livestream_Info_Useful_Trends,Streamer_Receives_Feedback,Livestreamer_Encourages_Interaction,Streamer_Cares_About_Viewer_Opinions,Viewers_Interact_With_Each_Other,Livestream_Helps_Understand_Product_Use,Livestream_Content_Helps_Evaluate_Quality,Watching_Livestream_Aids_Product_Evaluation,Livestream_Provides_Enough_Info_For_Purchase_Decision,KOL_KOC_Understands_Product,KOL_KOC_Knowledgeable_Experienced,KOL_KOC_Professional_Expert,KOL_KOC_Insightful_Helpful_Reviews,KOL_KOC_Introduces_Product_Honestly,KOL_KOC_Shares_Experience_Sincerely,KOL_KOC_Trustworthy_Source,KOL_KOC_Reviews_Seriously_Diligently,Focused_On_Livestream_Content,Livestream_Stimulates_Curiosity_Exploration,Livestream_Watching_Is_Fun,Engrossed_In_Livestream_Without_Distraction,Impulse_Purchase_Not_Planned,Purchase_Decision_Influenced_By_Emotion,Câu 34: Hành vi “thấy là mua” mô tả khá chính xác cách tôi mua hàng trong livestream.,Frequent_Unplanned_Purchases,Wished_Researched_More_Before_Purchase,Too_Hasty_To_Confirm_Order,Better_Decision_With_Rationality,Regret_Not_Thinking_Carefully_Before_Purchase,Should_Have_Chosen_Different_Product,Regret_Purchase_Decision,Dissatisfied_After_Receiving_Product,Wished_Had_Not_Spent_Money,Considering_Return_Product,Likely_To_Return_Product,Decided_To_Request_Return_Refund,Product_Return_Option_Considered,Will_Return_If_Conditions_Allow,Leave_Negative_Review_Product,Will_Not_Recommend_Product_Negative,Advise_Friends_Family_Not_Buy_Product,Share_Negative_Experience_Social_Media,Leave_Negative_Comment_Product,Boycott_Product_Posts,Actively_Share_Seek_Negative_Reviews,Share_Negative_Shopping_Content,is_synthetic
2026-07-14 19:27:38.717764645,Có,Đúng,2 - 3 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1
2026-07-15 20:07:35.812533977,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,1
2026-07-18 18:14:14.595626426,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,1
2026-07-27 17:40:44.104320827,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,1
2026-07-27 18:52:03.368220841,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",1 - 2 lần,Nữ,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1
2026-07-19 08:21:48.838761596,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-20 21:06:42.335462602,Có,Đúng,1 lần / tuần,Dưới 1 lần,"Đồ ăn, thức uống, đồ ăn vặt",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,1
2026-07-03 13:07:37.048643245,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1
2026-07-13 04:29:52.965490230,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-14 15:41:26.889999061,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,1
2026-07-22 03:07:12.446030263,Có,Đúng,1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,1
2026-07-22 02:45:34.235567135,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1
2026-07-27 10:38:24.111752142,Có,Đúng,1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,1
2026-07-27 16:39:08.471517295,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,1
2026-07-10 18:13:16.814643801,Có,Đúng,1 lần / tuần,Dưới 1 lần,"Đồ ăn, thức uống, đồ ăn vặt",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,4.0,5.0,4.0,1
2026-07-29 13:29:41.129246065,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Người đã đi làm,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1
2026-07-03 04:20:53.939228867,Có,Đúng,1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,1
2026-07-27 15:55:20.441460612,Có,Đúng,2 - 3 lần / tuần,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-06 01:54:16.035501573,Có,Đúng,1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,1
2026-07-28 03:17:54.900441053,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1
2026-07-21 00:27:23.590352696,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-17 20:39:11.232404373,Có,Đúng,2 - 3 lần / tuần,Từ 4 - 6 lần,"Thời trang, quần áo, phụ kiện",Trên 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2026-07-26 18:24:57.252444122,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Mua nhiều sản phẩm,Chưa bao giờ,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,1
2026-07-03 18:29:31.765673571,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,1
2026-07-10 08:19:04.276792056,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,1
2026-07-24 03:48:11.438237224,Có,Đúng,2 - 3 lần / tuần,Từ 4 - 6 lần,"Thời trang, quần áo, phụ kiện",Trên 5 lần,Nữ,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,3.0,1
2026-08-01 06:28:15.913932070,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1
2026-07-15 21:17:27.805416714,Có,Đúng,1 lần / tuần,Từ 1 - 3 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nam,Học sinh / Sinh viên,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1
2026-07-11 14:05:14.314405228,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Mỹ phẩm, sản phẩm chăm sóc cá nhân",Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,1
2026-07-20 17:23:10.684017871,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1
2026-07-24 08:45:32.619533217,Có,Đúng,Hàng ngày,Trên 6 lần,"Thời trang, quần áo, phụ kiện",1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,1
2026-07-17 06:11:06.679591086,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,1
2026-08-02 07:21:05.398460185,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",Chưa bao giờ,Nam,Người đã đi làm,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1
2026-07-20 21:21:10.264743557,Có,Đúng,Hàng ngày,Từ 1 - 3 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1
2026-07-03 18:01:49.921319098,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",1 - 2 lần,Nữ,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1
2026-07-10 07:57:59.866414477,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-18 07:57:00.864669364,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Dưới 3 triệu VND,Từ năm 1997 đến năm 2012,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1
2026-07-27 00:22:13.992619482,Có,Đúng,2 - 3 lần / tuần,Trên 6 lần,Mua nhiều sản phẩm,1 - 2 lần,Nữ,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1
2026-07-10 05:10:53.428814706,Có,Đúng,Ít hơn 1 lần / tuần,Từ 1 - 3 lần,Khác,Chưa bao giờ,Nam,Học sinh / Sinh viên,Từ 3 triệu - dưới 5 triệu VND,Từ năm 1997 đến năm 2012,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1
2026-08-05 19:19:23.017487481,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Đồ điện tử, phụ kiện công nghệ, đồ gia dụng tiện ích",1 - 2 lần,Nữ,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,1
2026-07-13 16:31:41.604970081,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-21 04:58:46.943381823,Chưa,,,,,,,,,Từ năm 1997 đến năm 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2026-07-03 03:48:38.979168142,Có,Đúng,Ít hơn 1 lần / tuần,Dưới 1 lần,"Thời trang, quần áo, phụ kiện",Chưa bao giờ,Nam,Người đã đi làm,Trên 10 triệu VND,Từ năm 1997 đến năm 2012,3.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1
